time, altitude, axis Z angle, vertical acc, vertical vel, horizontal acc, horizontal vel
735,29473.42919,147.3,0.424689395,-41.8790977,-1.174897623,826.8241731
736,29432.1877,148.3,-1.143469139,-41.45365133,-1.694222683,825.6485683
737,29389.01775,148.3,-1.145272819,-42.59730669,-1.695242928,823.9533254
738,29344.70145,147.3,0.422605511,-43.74276595,-1.177021439,822.257061
739,29301.59317,147.3,0.422241538,-43.31940072,-1.177731085,821.0793299
740,29258.90771,148.3,-1.149699324,-42.89639854,-1.698311049,819.9008883
741,29214.28567,148.3,-1.151507809,-44.04628498,-1.699336225,818.2015521
742,29168.51103,147.3,0.420158122,-45.19798014,-1.179865166,816.5011895
743,29123.94387,147.3,0.419795109,-44.77705862,-1.180578246,815.3206112
744,29079.79709,148.3,-1.155946371,-44.35649919,-1.702419194,814.139319
745,29033.70557,148.3,-1.157759687,-45.51263358,-1.703449337,812.4358697
746,28986.45521,147.3,0.417712189,-46.67058152,-1.182722668,810.731389
747,28940.41178,147.3,0.417350149,-46.25210223,-1.183439207,809.5479498
748,28894.78629,148.3,-1.16221037,-45.83398405,-1.706547262,808.3637932
749,28847.20789,148.3,-1.164028543,-46.99638336,-1.707582409,806.6562107
750,28798.46437,147.3,0.415267755,-48.16060107,-1.185594044,804.9475919
751,28750.92726,147.3,0.414906703,-47.74456249,-1.186314068,803.7612779
752,28703.80565,148.3,-1.168491414,-47.32888402,-1.710695398,802.5742429
753,28654.72292,148.3,-1.170314469,-48.49756529,-1.711735585,800.8625073
754,28604.46878,147.3,0.412824865,-49.66806985,-1.188479397,799.1497303
755,28555.42055,147.3,0.412464814,-49.25447039,-1.18920293,797.9605273
756,28506.78537,148.3,-1.174789593,-48.84123005,-1.71486375,796.7706
757,28456.18085,148.3,-1.176617557,-50.01621043,-1.715909014,795.054691
758,28404.39861,147.3,0.410383561,-51.193019,-1.191378827,793.3377354
759,28353.82176,147.3,0.410024525,-50.78185707,-1.192105897,792.1456295
760,28303.65554,148.3,-1.181105,-50.37105322,-1.719052464,790.9527957
761,28251.51172,148.3,-1.182937899,-51.55234993,-1.720102842,789.2326928
762,28198.18386,147.3,0.407943889,-52.73547979,-1.19429244,787.5115383
763,28146.0609,147.3,0.407585883,-52.32675371,-1.195023071,786.3165153
764,28094.34613,148.3,-1.18743773,-51.91838468,-1.723261692,785.1207607
765,28040.64547,148.3,-1.18927559,-53.10601507,-1.724317222,783.3964434
766,27985.75443,147.3,0.405505894,-54.29548356,-1.197220338,781.6710694
767,27932.06781,147.3,0.405148932,-53.88919164,-1.197954557,780.4731148
768,27878.78696,148.3,-1.193787875,-53.48325571,-1.727491583,779.2744252
769,27823.5119,148.3,-1.195630723,-54.67723719,-1.728552303,777.5458729
770,27767.0401,147.3,0.403069621,-55.87306176,-1.200162627,775.8162585
771,27711.77226,147.3,0.402713718,-55.46920224,-1.200900461,774.6153581
772,27656.90774,148.3,-1.200155531,-55.06569765,-1.731742291,773.4137189
773,27600.04069,148.3,-1.202003394,-56.26604774,-1.732808238,771.6809106
774,27541.97052,147.3,0.400635118,-57.46824594,-1.203119414,769.9470351
775,27485.10384,147.3,0.400280289,-57.06681703,-1.203860889,768.7431743
776,27428.63806,148.3,-1.206540794,-56.66574196,-1.736013969,767.538571
777,27370.16139,148.3,-1.208393699,-57.87247828,-1.737085183,765.8014858
778,27310.47519,147.3,0.398202432,-59.08106774,-1.206090806,764.0633281
779,27251.99205,147.3,0.39784869,-58.68206759,-1.206835949,762.8564921
780,27193.90738,148.3,-1.21294376,-58.28342019,-1.740306773,761.6489101
781,27133.80342,148.3,-1.214801734,-59.49656044,-1.741383293,759.9075268
782,27072.48353,147.3,0.395771609,-60.7115589,-1.209076912,758.1650657
783,27012.36625,147.3,0.395418972,-60.31498562,-1.20982575,756.9552399
784,26952.64502,148.3,-1.219364526,-59.91876397,-1.74462086,755.7446644
785,26890.89608,148.3,-1.221227597,-61.13832596,-1.745702726,753.9989617
786,26827.92478,147.3,0.3933427,-62.35975127,-1.21207784,752.2521757
787,26766.15568,147.3,0.392991181,-61.96560291,-1.212830401,751.0393453
788,26704.78019,148.3,-1.22580319,-61.57180506,-1.748956389,749.8257614
789,26641.36855,148.3,-1.227671387,-62.7978067,-1.75004364,748.0757178
790,26576.7281,147.3,0.390915751,-64.02567678,-1.215093702,746.3245856
791,26513.28943,147.3,0.390565367,-63.63395135,-1.215850014,745.1087355
792,26450.24197,148.3,-1.232259852,-63.2425753,-1.753313519,743.8921283
793,26385.14987,148.3,-1.234133201,-64.47503459,-1.754406196,742.1377221
794,26318.82249,147.3,0.388490815,-65.70936748,-1.21812461,740.3822218
795,26253.6965,147.3,0.38814158,-65.32006294,-1.218884701,739.1633371
796,26188.95929,148.3,-1.238734611,-64.93110662,-1.757692414,737.9436914
797,26122.16894,148.3,-1.240613141,-66.17004166,-1.758790557,736.1849008
798,26054.13684,147.3,0.38606794,-67.41085549,-1.221170676,734.4250108
799,25987.30573,145.3,-0.355721805,-67.02396975,1.6980088,733.2030762
800,25919.74952,144.3,-2.044146652,-67.37933683,1.395186063,734.9021478
801,25849.30358,144.3,-2.043518222,-69.42418705,1.396059909,736.2982078
802,25776.81372,145.3,-0.350370324,-71.46840973,1.701201338,737.6951426
803,25704.8211,147.3,0.394911457,-71.81842399,-1.224999748,739.3974108
804,25633.59569,148.3,-1.240127656,-71.4226896,-1.76651615,738.1716423
805,25560.31167,148.3,-1.242016633,-72.66301971,-1.76762535,736.404017
806,25485.78447,147.3,0.392839746,-73.90523905,-1.22730874,734.6352811
807,25412.46915,145.3,-0.352676726,-73.51157326,1.706548997,733.4072007
808,25338.42991,144.3,-2.049597118,-73.86389168,1.402207617,735.1148233
809,25261.49123,144.3,-2.048969081,-75.91419947,1.403090283,736.5179136
810,25182.50318,145.3,-0.347292908,-77.96388012,1.709773761,737.9218876
811,25104.01971,147.3,0.401748549,-78.31081337,-1.231176462,739.632739
812,25026.31218,148.3,-1.241535814,-77.90823355,-1.775428925,738.4007861
813,24946.54049,148.3,-1.243435355,-79.14997387,-1.776549349,736.6242367
814,24865.52421,147.3,0.399678912,-80.39361399,-1.233508819,734.8465655
815,24785.73078,145.3,-0.349601922,-79.99310066,1.715175535,733.6122773
816,24705.21463,144.3,-2.055103783,-80.34234064,1.409300203,735.3285373
817,24621.78923,144.3,-2.05447618,-82.39816231,1.410191824,736.7387291
818,24536.30895,145.3,-0.344185384,-84.45335729,1.718433015,738.1498137
819,24451.34068,147.3,0.408653873,-84.79717936,-1.237415781,739.8693353
820,24367.15715,148.3,-1.242959321,-84.38768577,-1.784432093,738.6311351
821,24280.90386,148.3,-1.244869543,-85.63085168,-1.785563913,736.8455712
822,24193.40455,147.3,0.406586459,-86.87592807,-1.23977186,735.0588741
823,24107.13917,145.3,-0.346496946,-86.46849869,1.72388973,733.8183148
824,24020.1523,144.3,-2.060667512,-86.81463001,1.416464904,735.5433001
825,23930.24625,144.3,-2.060040385,-88.87602273,1.417365618,736.9606657
826,23838.27976,145.3,-0.341047299,-90.93678924,1.727180426,738.3789332
827,23746.83277,147.3,0.415628466,-91.27746952,-1.24371866,740.1072133
828,23656.17943,148.3,-1.244398417,-90.86099276,-1.793527035,738.8627023
829,23563.45067,148.3,-1.24631944,-92.10559987,-1.794670426,737.0680318
830,23469.47442,147.3,0.413563427,-93.35212827,-1.246098826,735.2722166
831,23376.74332,145.3,-0.343361341,-92.93771331,1.732692925,734.0253223
832,23283.29194,142.3,-1.73754362,-93.28070527,-1.634787926,735.759122
833,23187.40336,140.3,0.906334481,-95.01877142,-0.063119496,734.1232892
834,23093.74581,139.3,0.119774155,-94.11126791,1.504978464,734.0601293
835,22999.81592,139.3,0.121877449,-93.99082731,1.505941586,735.5660709
836,22906.00963,140.3,0.912660402,-93.86828256,-0.063240755,737.0729768
837,22813.51207,142.3,-1.738969747,-92.95444863,-1.640025603,737.0096956
838,22717.94759,145.3,-0.339484118,-94.69394426,1.740469804,735.3686184
839,22622.74581,147.3,0.42302029,-95.03305568,-1.253294297,737.1102049
840,22528.34798,148.3,-1.249789095,-94.60917398,-1.807344622,735.856106
841,22431.86294,148.3,-1.251726546,-95.859175,-1.808505704,734.0476003
842,22334.125,147.3,0.420959111,-97.11111374,-1.25571129,732.237932
843,22237.64602,145.3,-0.341801746,-96.6892899,1.746067597,730.9814129
844,22140.44542,142.3,-1.746749785,-97.03071655,-1.64741499,732.7286044
845,22040.793,140.3,0.917558657,-98.77799696,-0.063607344,731.0801284
846,21943.39309,139.3,0.124924231,-97.85925113,1.516617867,731.01648
847,21845.72297,139.3,0.127048996,-97.7336501,1.517595949,732.534076
848,21748.18163,140.3,0.923960909,-97.60592343,-0.063730486,734.0526513
849,21651.96341,142.3,-1.74820734,-96.68077075,-1.652734023,733.9888796
850,21552.65873,145.3,-0.337874315,-98.42951215,1.753965273,732.3350777
851,21453.72382,147.3,0.430549229,-98.76700796,-1.263018528,734.090177
852,21355.60334,148.3,-1.255241039,-98.3355839,-1.821376766,732.8263413
853,21255.3837,148.3,-1.257195201,-99.59104017,-1.822555953,731.0037854
854,21153.90568,147.3,0.42849228,-100.8484509,-1.265473209,729.1800487
855,21053.70068,145.3,-0.340195362,-100.4190804,1.759650353,727.9137552
856,20952.77272,142.3,-1.756076718,-100.7588948,-1.660238635,729.6745469
857,20849.3781,140.3,0.92898027,-102.5155104,-0.064102791,728.0132307
858,20748.25784,139.3,0.130177202,-101.5853244,1.528438709,727.9490862
859,20646.86954,139.3,0.132323855,-101.4544598,1.529432103,729.4785183
860,20545.61533,140.3,0.935460475,-101.3214477,-0.064227861,731.0089451
861,20445.69886,142.3,-1.757566512,-100.3847767,-1.665640935,730.9446755
862,20342.67613,143.3,-2.779034991,-102.1428857,-0.199156024,729.2779498
863,20236.36278,143.3,-2.780432514,-104.923128,-0.199285801,729.078664
864,20127.2671,142.3,-1.761166616,-107.7047695,-1.668899223,728.8792483
865,20016.91896,140.3,0.937903207,-109.4664807,-0.0644374,727.2092601
866,19908.86113,139.3,0.134934091,-108.5273591,1.536422177,727.1447807
867,19800.53795,139.3,0.137095573,-108.3917304,1.537425979,728.6822066
868,19692.35364,140.3,0.944436304,-108.2539394,-0.06456378,730.2206377
869,19585.51816,142.3,-1.762678367,-107.3082799,-1.674358123,730.1560317
870,19475.56424,143.3,-2.789499089,-109.0715064,-0.200198996,728.4805775
871,19362.30656,143.3,-2.790910293,-111.8622256,-0.200330136,728.2802474
872,19246.25604,142.3,-1.766305911,-114.6543575,-1.677650639,728.0797859
873,19128.9506,140.3,0.946923776,-116.4212137,-0.06477552,726.4010349
874,19013.95159,137.3,-2.778140686,-115.4730587,0.329063325,726.3362169
875,18894.30965,135.3,-0.458064889,-118.2524139,-1.819561055,726.6654963
876,18775.36974,134.3,0.856140411,-118.7101695,-0.587493601,724.8447395
877,18657.94526,134.3,0.856754402,-117.8528542,-0.587879956,724.2568595
878,18541.37902,135.3,-0.459995208,-116.9949233,-1.82315323,723.6685927
879,18423.6937,137.3,-2.788514888,-117.454608,0.330146766,721.8442389
880,18302.05464,140.3,0.951543694,-120.2443454,-0.065074299,722.1746032
881,18183.23945,142.3,-1.776981047,-119.2915591,-1.687606341,722.109486
882,18061.28078,143.3,-2.811936134,-121.069097,-0.201784099,720.4207662
883,17935.99182,143.3,-2.813368254,-123.8822726,-0.201917325,720.2188489
884,17807.88754,142.3,-1.780650464,-126.696882,-1.690951219,720.0167981
885,17678.51803,140.3,0.9540998,-128.4780915,-0.065289406,718.324729
886,17551.47294,137.3,-2.800526571,-127.5227409,0.331675623,718.2593964
887,17419.74771,135.3,-0.462030172,-130.3245013,-1.834015363,718.5912916
888,17288.72976,134.3,0.862624361,-130.7862173,-0.592163649,716.7560613
889,17159.23899,134.3,0.863252649,-129.9223992,-0.592556174,716.1635052
890,17030.61298,135.3,-0.463968395,-129.0579513,-1.837664894,715.5705559
891,16900.85867,137.3,-2.81103209,-129.5216043,0.332776363,713.7316713
892,16767.11881,138.3,-1.67153573,-132.3338784,1.754528661,714.0646687
893,16632.27774,138.3,-1.670346325,-134.0058999,1.755694768,715.8203635
894,16495.76643,137.3,-2.811094047,-135.6767326,0.33344032,717.5772259
895,16355.87134,135.3,-0.460153878,-138.4890736,-1.843779829,717.9108881
896,16216.69164,134.3,0.871559615,-138.9489099,-0.595318482,716.0658804
897,16079.05159,134.3,0.872197646,-138.0761439,-0.595715202,715.4701652
898,15942.28527,135.3,-0.462097375,-137.2027382,-1.847468363,714.8740528
899,15804.38898,135.3,-0.463542404,-137.6645167,-1.848701156,713.0253516
900,15666.02875,134.3,0.871728857,-138.1277399,-0.596908538,711.175416
901,15529.21014,132.3,-1.156782568,-137.2547981,1.900212432,710.5781086
902,15390.22086,131.3,-2.657283718,-138.411723,0.848226511,712.4795916
903,15247.82189,131.3,-2.657621379,-141.0701542,0.848794037,713.3283856
904,15102.76399,132.3,-1.153775426,-143.7289246,1.904029132,714.177748
905,14957.3051,134.3,0.882491915,-144.8828429,-0.598908093,716.0830527
906,14813.74754,135.3,-0.458952894,-143.99913,-1.857376991,715.4837431
907,14669.05957,135.3,-0.460403959,-144.4577606,-1.858623048,713.6251201
908,14523.9108,134.3,0.882040173,-144.9178418,-0.600114269,711.7652493
909,14380.31758,132.3,-1.157366255,-144.0345757,1.910424485,711.1647319
910,14234.54765,129.3,-0.999518723,-145.1920857,-1.922783296,713.0764406
911,14087.85531,127.3,0.830182771,-146.1916434,0.748035134,711.1523639
912,13942.91109,126.3,-0.613678827,-145.3602667,1.89792501,711.9009026
913,13796.63154,126.3,-0.611645099,-145.9737239,1.899203416,713.800106
914,13649.74159,127.3,0.838108837,-146.585147,0.749547738,715.7005895
915,13504.41576,129.3,-0.996494526,-145.7458395,-1.929267777,716.4506428
916,13357.1742,132.3,-1.155175464,-146.7423732,1.919450495,714.5200729
917,13208.69976,134.3,0.897594254,-147.8976938,-0.603762124,716.4408198
918,13062.15003,135.3,-0.454720071,-146.9988587,-1.872440837,715.8366496
919,12914.46869,135.3,-0.456180278,-147.4532512,-1.873707195,713.9629424
920,12766.33077,134.3,0.897168829,-147.9091035,-0.604987951,712.0879671
921,12619.769,132.3,-1.158801323,-147.0106887,1.92595004,711.4825695
922,12471.02081,129.3,-0.999671311,-148.1696362,-1.938419878,713.4098247
923,12321.35068,125.3,-2.373004874,-149.1693471,1.312083046,711.4700903
924,12168.62099,122.3,0.289274666,-151.5433222,-1.501748547,712.7830637
925,12017.51212,120.3,-0.089597685,-151.2532115,1.745655666,711.2802954
926,11866.12622,119.3,-1.950004533,-151.342229,1.662722825,713.0271373
927,11711.85875,119.3,-1.949102669,-153.2929192,1.663853465,714.6909908
928,11555.64194,120.3,-0.083012057,-155.2427085,1.74921919,716.3559764
929,11400.27642,122.3,0.298545465,-155.325138,-1.506861391,718.1063867
930,11245.39964,125.3,-2.374931605,-155.0257508,1.318341262,716.5984985
931,11086.81065,127.3,0.860825041,-157.401662,0.758236051,717.9177387
932,10930.70243,128.3,0.674214595,-156.5396102,-1.103912147,718.6764921
933,10775.17527,128.3,0.674260237,-155.864296,-1.104665875,717.5718262
934,10620.32348,127.3,0.863125409,-155.1889346,0.759790234,716.4664056
935,10466.43145,125.3,-2.379243491,-154.3245775,1.322848092,717.2267153
936,10308.53716,122.3,0.304885763,-156.7048073,-1.514078142,718.5504685
937,10152.29023,118.3,-2.896432538,-156.3990717,0.050279894,717.0353537
938,9991.544522,115.3,0.995380392,-159.296846,-0.326393402,717.085668
939,9833.742579,113.3,-1.446180461,-158.3001403,1.894976285,716.7590509
940,9673.27355,112.3,-2.806670285,-159.7466693,0.596757395,718.6553272
941,9509.315234,112.3,-2.807384567,-162.5546236,0.597167086,719.2524943
942,9342.54789,113.3,-1.444278361,-165.363294,1.898881832,719.8500716
943,9175.01856,115.3,1.006476056,-166.8079224,-0.327515335,721.7502589
944,9009.722197,118.3,-2.901678385,-165.8001118,0.050522023,721.4225183
945,8839.567559,120.3,-0.068117721,-168.703145,1.769690516,721.4730751
946,8670.763977,121.3,1.02618926,-168.7706665,0.228021533,723.2439847
947,8503.534728,121.3,1.027756841,-167.7431273,0.228178724,723.4721634
948,8337.335372,120.3,-0.064201292,-166.7140188,1.773352946,723.7004996
949,8170.526796,118.3,-2.904604516,-166.7776213,0.050696404,725.4750767
950,7999.390246,115.3,1.019458627,-169.68359,-0.32909906,725.5258081
951,7831.237708,111.3,-2.454289448,-168.662784,-1.260933356,725.1964816
952,7658.891307,108.3,0.756787343,-171.1181278,1.033932453,723.9346759
953,7488.910606,106.3,-2.574067541,-170.3601719,1.105453318,724.9693241
954,7314.688153,105.3,-2.748839636,-172.9353781,-0.786453193,726.0755432
955,7137.627248,105.3,-2.750851857,-175.6854791,-0.786998355,725.2885448
956,6957.81322,106.3,-2.577935095,-178.437594,1.107753783,724.5010006
957,6775.507538,108.3,0.764244237,-181.0166725,1.037520992,725.6095233
958,6595.639492,111.3,-2.460316157,-180.2512516,-1.26706458,726.647765
959,6411.695564,113.3,-1.445018373,-182.7126324,1.921320944,725.3798197
960,6226.815784,114.3,0.411280566,-184.1580091,1.472572967,727.3024771
961,6043.276797,114.3,0.413618854,-183.7457963,1.473598005,728.7760751
962,5860.153533,113.3,-1.441447425,-183.3312438,1.925335954,730.2506995
963,5674.660497,111.3,-2.460378397,-184.773051,-1.271480659,732.1773776
964,5486.194663,108.3,0.777567862,-187.2345015,1.042586999,730.90501
965,5300.128794,104.3,-1.247459813,-186.4557455,-1.971083323,731.9483248
966,5111.800578,101.3,-0.326355669,-187.7034315,1.906990703,729.9758646
967,4923.609152,99.3,-2.908443653,-188.0293683,-0.248946052,731.8841883
968,4731.214917,98.3,-1.7874203,-190.9392003,-1.805875685,731.6350681
969,4537.592817,98.3,-1.789748951,-192.727225,-1.807139769,729.8279283
970,4342.179198,99.3,-2.916301793,-194.5175793,-0.249469193,728.0195227
971,4143.284956,101.3,-0.326360481,-197.4352752,1.913674376,727.7698786
972,3945.361686,104.3,-1.251209434,-197.761214,-1.980761737,729.6848954
973,3745.72237,106.3,-2.594536461,-199.0126518,1.120972767,727.7027433
974,3542.816692,107.3,-0.883922816,-201.6083591,2.009681189,728.8245034
975,3339.883453,107.3,-0.881973986,-202.4922519,2.011093867,730.8355973
976,3136.069245,106.3,-2.593144722,-203.3741959,1.123338348,732.8481058
977,2928.804105,104.3,-1.248264147,-205.9685164,-1.987733286,733.9722349
978,2720.961898,101.3,-0.319375779,-207.2170106,1.923110615,731.9831014
979,2513.267381,97.3,0.139447998,-207.5359604,-1.71551735,733.9075677
980,2305.940897,92.3,-2.268376889,-207.3957639,-1.505312231,732.1908402
981,2095.140425,88.3,-1.185115631,-209.6650902,2.003229838,730.6844653
982,1883.698341,85.3,-0.947972005,-210.8503897,-2.02133935,732.6891103
983,1671.425002,83.3,0.924868812,-211.7983794,0.818980419,730.666342
984,1461.01628,82.3,-0.613593318,-210.872202,2.000402853,731.4859018
985,1249.224973,82.3,-0.611463553,-211.4855756,2.001818963,733.4877208
986,1036.823487,83.3,0.933403181,-212.096819,0.820720951,735.4909578
987,826.1291361,85.3,-0.944603862,-211.1621017,-2.028504152,736.3122606
